store,dept,type_no,markdown_type,allocated_spend,attributed_lift,allocated_spend_holiday,attributed_lift_holiday
18,29,2,Markdown Type 2,1845.129276681317,7495.712235481071,491.9890673545732,3277.3028328438336
18,29,3,Markdown Type 3,596.2412707827253,965.9065791936433,521.1220167505497,600.5505913664466
18,29,4,Markdown Type 4,2009.1407864087187,8645.394887367518,184.4665428054338,92.65105254878674
18,29,5,Markdown Type 5,1761.8213640991494,10243.773176387544,166.2116039614241,291.04119498352856
18,30,1,Markdown Type 1,2760.2837393532095,-8997.272101417922,274.2155245409415,-136.69022927379766
18,30,2,Markdown Type 2,1011.0262686679688,-2650.917079486662,304.56510080620455,-806.381215039681
18,30,3,Markdown Type 3,246.91460698716034,-580.2259608601715,215.9043391848088,-153.44846356902596
18,30,4,Markdown Type 4,1239.2542033828338,-3976.2918692737308,101.52930497993476,-141.3453021545833
18,30,5,Markdown Type 5,1051.6760484010108,-4286.852988961515,89.06188233873436,98.92521003708694
18,31,1,Markdown Type 1,1618.5152519753444,-31521.916459885066,144.44440699954947,-2333.747607270893
18,31,2,Markdown Type 2,625.8570910857704,-5322.5209139603285,195.294518028332,-938.8517924771875
18,31,3,Markdown Type 3,246.7059357374243,-3545.2565636977324,216.52384581352337,-1969.76293199641
18,31,4,Markdown Type 4,741.7247740981741,-11748.390430056528,46.46760267170071,-335.09803370163473
18,31,5,Markdown Type 5,669.0727932036037,-18526.28563240034,56.841163242842164,-1566.349634553874
18,32,1,Markdown Type 1,4017.360197674762,-32334.407512237824,465.37440309833374,-1881.5258174484854
18,32,2,Markdown Type 2,1703.4725539227431,-2501.3894915297105,494.8174672259033,4528.427415053171
18,32,3,Markdown Type 3,675.7860776767687,-6100.303343142594,578.8531682996728,-1198.4935958349156
18,32,4,Markdown Type 4,1769.2569940961603,-11868.316168007263,175.78439896993393,-549.8084888445254
18,32,5,Markdown Type 5,1723.1926925223584,-19422.033485082608,146.06021702318915,-912.1695129252417
18,33,1,Markdown Type 1,3501.7905909695223,-1568.2609090635615,378.78354276791754,174.64819900370438
18,33,2,Markdown Type 2,1249.9043193506466,526.5985583393692,303.56487647144337,2055.5204864055754
18,33,3,Markdown Type 3,685.0806587808304,1265.9193784027336,618.2556670209501,-170.9706272465276
18,33,4,Markdown Type 4,1612.2076205311305,1911.162602002564,137.58302447242187,158.8474023823585
18,33,5,Markdown Type 5,1503.8060643094573,-1793.5296296811084,128.1719564145419,-106.4054605451129
18,34,1,Markdown Type 1,8296.983773102678,50918.91607101076,796.9298860305248,2015.6824483528405
18,34,2,Markdown Type 2,3177.198941263019,4431.297798376583,843.1469996387136,356.30438947408896
18,34,3,Markdown Type 3,1071.983903424138,-4201.131699378684,954.8237386165131,-2843.3279314309902
18,34,4,Markdown Type 4,3603.611757584155,17614.125238086053,297.4670840510387,329.51600036563656
18,34,5,Markdown Type 5,3288.6604171534523,16197.432591905288,255.4989874484246,1302.6650932384239
18,35,1,Markdown Type 1,1616.5945533445856,8641.395882699762,110.64657315308607,650.0218888785948
18,35,2,Markdown Type 2,540.6379015593583,969.5448838197198,133.12695779956573,108.76574259357645
18,35,3,Markdown Type 3,149.60310645874287,-201.5675182247989,127.04197707101474,321.8414110868183
18,35,4,Markdown Type 4,657.2205927727106,1305.7128524678049,36.681157226461245,342.3650904600885
18,35,5,Markdown Type 5,638.277412123351,2508.9838992375144,42.16043219560084,67.40586698092196
18,36,1,Markdown Type 1,836.6446621378323,7818.960316875804,61.14277216102885,390.12432347853013
18,36,2,Markdown Type 2,292.29112628756076,1095.1504908339953,74.5982389685569,2.11432057089501
18,36,3,Markdown Type 3,121.05787754094075,-251.67123194576257,105.42402476425146,-61.18218486624178
18,36,4,Markdown Type 4,341.4281881822989,2666.9683001910853,22.26110169980027,211.88927567066233
18,36,5,Markdown Type 5,366.70649557352607,2439.5921240448797,20.288625087251432,31.90426514615447
18,38,1,Markdown Type 1,28404.429896557434,-29955.33842026547,2985.5619378895703,-10263.721268616324
18,38,2,Markdown Type 2,13652.68230961332,4728.496993783263,3956.5463761807387,-33.66867965342509
18,38,3,Markdown Type 3,2682.5425249127366,-3298.4895496343115,2299.021812355202,-5927.200953819915
18,38,4,Markdown Type 4,12917.847264128948,-24649.38410447055,1069.457447611418,-1706.2787923942992
18,38,5,Markdown Type 5,11875.927684265094,-34747.374919412934,1015.3351009576141,-6595.490305516043
18,40,1,Markdown Type 1,26488.108108846416,-12647.296438500302,2812.887584731672,-3110.434391985771
18,40,2,Markdown Type 2,13007.73717347443,-9285.748478842712,3746.633832863426,-5026.743040891836
18,40,3,Markdown Type 3,2874.9384896472307,-9931.832606857452,2501.025342303364,-6811.489196613113
18,40,4,Markdown Type 4,12142.747695607217,-980.298958031195,1022.5518262779826,-900.4767626795331
18,40,5,Markdown Type 5,10889.437751588152,-13620.773517768363,933.8249581008305,-1361.1666078297376
18,41,1,Markdown Type 1,397.7313878581916,-8431.580389352772,32.165082559608344,-273.3602017170172
18,41,2,Markdown Type 2,118.4893878309414,-1432.1173219710063,23.834800665996898,37.34477636506644
18,41,3,Markdown Type 3,40.56138063326863,-109.84534849685399,33.554994091675155,354.69597424293016
18,41,4,Markdown Type 4,158.40235236269177,-2154.7746342436467,12.070851899860152,-50.48202836320084
18,41,5,Markdown Type 5,164.59404904346852,-3934.6623059357207,10.346594597977736,-169.06852052777845
18,42,1,Markdown Type 1,2824.5749371654256,8134.040419961585,279.1186948360328,-179.79152209624527
18,42,2,Markdown Type 2,1162.5128035735697,4287.969234911223,319.7828996316678,1181.1466155771168
18,42,3,Markdown Type 3,307.389316675016,1623.3850151601646,270.6865450060595,1012.9728826822028
18,42,4,Markdown Type 4,1210.203092756908,3869.6964788484834,96.95503986869335,93.7024207861544
18,42,5,Markdown Type 5,1158.5271229925595,4509.768851118544,100.00798268290796,-315.25039694922714
18,44,1,Markdown Type 1,2083.4640816720234,-6054.804415220925,224.47748370931896,-880.7955296399913
18,44,2,Markdown Type 2,875.326552179762,-757.4182471141149,214.86652398685922,1184.7459019473156
18,44,3,Markdown Type 3,416.8677921685921,-1351.348820595975,377.48909933870726,-567.5187506826694
18,44,4,Markdown Type 4,962.1866583165732,-799.3355958199911,81.21573118656148,-135.94929596918774
18,44,5,Markdown Type 5,907.0056723701346,-1889.7029212489977,75.99125029300532,-596.2923256554664
18,45,1,Markdown Type 1,0.037162485962034114,33.411625372729844,0,0
18,45,2,Markdown Type 2,0.01805227417755447,29.3325490312507,0,0
18,45,3,Markdown Type 3,0.002327922387842928,0.30746708290291336,0,0
18,45,4,Markdown Type 4,0.00992464036508727,1.5089142232906207,0,0
18,45,5,Markdown Type 5,0.02635032718506356,9.229444289825913,0,0
18,46,1,Markdown Type 1,10941.743542685108,-33893.04394208823,1177.6995424413728,-2684.078328621686
18,46,2,Markdown Type 2,4932.322934149597,-1411.380293667477,1515.1969968001072,5557.205777815528
18,46,3,Markdown Type 3,1278.8715864112423,646.6338295304546,1086.0673566889968,-47.00360685982873
18,46,4,Markdown Type 4,5020.722208351671,-11793.107140030008,436.93963883552516,-916.1560080780146
18,46,5,Markdown Type 5,4503.676404639404,-12973.192453744738,378.46858022817526,-1095.0878342560004
18,49,1,Markdown Type 1,4631.312643342233,-952.3600560373897,527.8171701217253,-237.78248641199107
18,49,2,Markdown Type 2,2320.1546076735917,453.73745483392076,762.7409204121421,1441.236106894225
18,49,3,Markdown Type 3,309.0872661658319,1670.3983496942053,253.7330208881488,-164.62527924419516
18,49,4,Markdown Type 4,2059.1792811626,511.75241806657596,200.19322790876777,181.2588754640208
18,49,5,Markdown Type 5,1850.9493530765562,3442.011833442687,162.27566679380274,-499.557216702059
18,50,1,Markdown Type 1,282.1489998080503,11818.304693482241,12.986810855816593,874.4936968728005
18,50,2,Markdown Type 2,18.926219477431562,4274.309466784217,7.126971957183807,1555.0944931644997
18,50,3,Markdown Type 3,3.9022757141755546,1626.0216804022289,1.9340800650355614,482.67971797947524
18,50,4,Markdown Type 4,136.10293147095757,2757.1768626622284,0.9541916781453386,521.9176096255173
18,50,5,Markdown Type 5,114.57392177685006,7017.037296669086,10.05687117322443,-18.18551764229241
18,52,1,Markdown Type 1,1304.1927185472523,-12711.293998783114,128.53074825157813,-391.1539431193684
18,52,2,Markdown Type 2,585.4427794256954,-3024.0985577009365,147.45420673852905,-521.2782241539904
18,52,3,Markdown Type 3,301.8145412413953,244.2338994610091,281.5357095231665,180.00105196985714
18,52,4,Markdown Type 4,575.9200580767324,-3725.697960143209,46.91120322841237,-84.79491578506313
18,52,5,Markdown Type 5,538.5450267846501,-3965.1733828337474,42.54305447214048,-215.80396891143457
18,54,1,Markdown Type 1,21.80453794624957,-492.28549519353703,3.006188780180664,-80.67995205836614
18,54,2,Markdown Type 2,11.064393193499104,-97.9014026390719,3.824134216176175,-35.10763061052586
18,54,3,Markdown Type 3,7.284939784014501,-217.59999614425095,6.446536201131088,-105.57998810944446
18,54,4,Markdown Type 4,8.93333106940663,-101.3208401308389,0.9568832505217103,-15.70561526246493
18,54,5,Markdown Type 5,11.813656260307592,-557.0722658923012,1.1995134936125456,-47.9468139591986
18,55,1,Markdown Type 1,4129.155171383729,-19960.820988462398,546.4355493468265,-1704.0985738021968
18,55,2,Markdown Type 2,2436.2908785922054,2382.790327087097,898.10681990404,5070.601356065378
18,55,3,Markdown Type 3,1444.4009420011241,10916.900639528116,1323.9194376103903,10497.097555462531
18,55,4,Markdown Type 4,1991.8192791290262,-4712.2628963124,203.81571305123762,-768.453956980421
18,55,5,Markdown Type 5,1909.0425333055587,-7402.937081840412,170.87388042500916,-445.1063807452944
18,56,1,Markdown Type 1,2171.18714349164,-2463.118079012524,37.32267554302585,741.2729540112517
18,56,2,Markdown Type 2,387.126716709415,-2811.5525715799768,10.989291649988568,-46.38449527637032
18,56,3,Markdown Type 3,49.40684719373898,892.6998035883072,32.15425596582224,559.5049110708461
18,56,4,Markdown Type 4,509.348675805868,103.00261404844441,13.43099746835083,33.167472123767446
18,56,5,Markdown Type 5,718.2691700607389,2921.5582329557533,13.075302435151102,610.999158070505
18,58,1,Markdown Type 1,1356.1778193171729,10007.706675334472,165.38383971789236,-2896.4083055446267
18,58,2,Markdown Type 2,664.6967689184257,-4666.042480239774,221.90852376896208,-2348.514068797445
18,58,3,Markdown Type 3,275.26413873708924,-5881.730375402211,254.54754491198238,-3966.820011835342
18,58,4,Markdown Type 4,607.1541016868797,4849.031226507155,58.96356945386764,-768.5067254696833
18,58,5,Markdown Type 5,560.3852418885174,4791.034953800358,56.51669427326085,-1402.750888352903
18,59,1,Markdown Type 1,254.21299336381148,-8883.175504315968,33.71777952852547,-55.103576678631484
18,59,2,Markdown Type 2,365.9653901110196,873.1656884338474,264.7542604486867,1904.5839196474797
18,59,3,Markdown Type 3,111.10053394709912,-7307.403553465816,67.90341830403192,281.70928102133485
18,59,4,Markdown Type 4,117.6547697651929,-3769.008067741056,10.06594569447132,-40.487646716719404
18,59,5,Markdown Type 5,234.20378803784436,-14757.328562911005,11.698129445805474,-12.64197727346394
18,60,1,Markdown Type 1,62.50157652725764,700.1088004821593,7.6620928916384425,48.92165625424994
18,60,2,Markdown Type 2,26.524875794652438,5.866898398293873,7.079615679983646,-6.872981633559801
18,60,3,Markdown Type 3,1.0747573049445924,79.73788879070955,0.0869626558463917,0.6919167559699037
18,60,4,Markdown Type 4,31.48899656771943,219.3343129636664,3.002864185189115,6.542687972469141
18,60,5,Markdown Type 5,23.610563503506725,398.1520993651707,2.264167177919575,33.91672065087081
18,67,1,Markdown Type 1,3601.1205889482076,-27810.744357810327,577.9578779395993,-2969.504172346427
18,67,2,Markdown Type 2,1347.4010453349906,-3070.397814334973,345.11064136180124,2183.7808454901333
18,67,3,Markdown Type 3,415.5814151781952,-3018.134562749458,350.582089301772,-1244.9942458674286
18,67,4,Markdown Type 4,1653.8831507583238,-8720.355447857455,235.01916493799575,-1325.863169019054
18,67,5,Markdown Type 5,1460.2603753620713,-12785.447817247787,160.161055991825,-696.159258257222
18,71,1,Markdown Type 1,3036.2849778296054,19009.37715284118,381.19798927536834,2895.523681360884
18,71,2,Markdown Type 2,1214.7822246138476,10441.787793711223,353.303685175189,3286.8922929063324
18,71,3,Markdown Type 3,795.956267464935,-4555.557734601045,752.91791646871,-4925.350296842743
18,71,4,Markdown Type 4,1502.4705786951113,5965.659366406973,141.17597263823095,1284.7523802607936
18,71,5,Markdown Type 5,1193.0791271263113,4919.433421641661,124.23885290988483,628.8819423147313
18,72,1,Markdown Type 1,25207.236896426326,-121634.54506802939,3151.974633006418,11499.021027219078
18,72,2,Markdown Type 2,12112.97044812279,-51844.214130708795,3448.9523882310527,-3580.7845668450086
18,72,3,Markdown Type 3,15808.255646314836,-86238.3080763447,15271.975971107744,-46886.28618979964
18,72,4,Markdown Type 4,12806.483516315531,-43259.30105290113,1165.7463417045838,5300.429893005336
18,72,5,Markdown Type 5,10663.174148605705,-103907.85167201601,1015.3905782032996,2431.749836420225
18,74,1,Markdown Type 1,9416.071823457884,-1119.1251905232996,971.8351178935241,3949.3517516701704
18,74,2,Markdown Type 2,4522.146452713902,-8034.549596462314,1262.8132869500869,2031.6438165802967
18,74,3,Markdown Type 3,1644.9430232451552,2178.9666694184175,1533.7942860212963,1167.4688544350756
18,74,4,Markdown Type 4,4266.405641983331,1469.2522841424973,350.8506355949522,546.7860777915505
18,74,5,Markdown Type 5,3669.9349350842576,7874.855833424701,326.07960245393303,2677.2794995229006
18,79,1,Markdown Type 1,9560.261299665539,26554.84472833287,1007.2336018817106,4548.847771817504
18,79,2,Markdown Type 2,4229.982605188467,1182.4988997052424,1114.9492533049659,2401.7693066192205
18,79,3,Markdown Type 3,1149.2113253139175,1982.8134709648161,1017.5354385427527,1318.1244690869685
18,79,4,Markdown Type 4,4620.804765520829,8866.119329922301,363.29081941158654,1723.277429424353
18,79,5,Markdown Type 5,3834.802852489097,13602.273571074771,341.3544472960787,1454.051023051957
18,80,1,Markdown Type 1,46.97224233650699,12298.78012249608,4.5846184896489195,795.463555383535
18,80,2,Markdown Type 2,11.762953789001298,3391.3359873071236,2.670007912422177,679.8019797204435
18,80,3,Markdown Type 3,3.2128537646493642,1258.0047155136774,2.51678478862365,731.0541884578162
18,80,4,Markdown Type 4,28.8081257440745,4567.880730361201,1.335064242042336,251.13842740736789
18,80,5,Markdown Type 5,19.209801277568268,6140.338444321918,2.0598562251210124,325.4218490308374
18,81,1,Markdown Type 1,4879.521130841565,66942.70339122336,501.40976016856763,5867.2572583084975
18,81,2,Markdown Type 2,2302.679999165502,12616.468110463413,566.1466093231221,1714.612851667139
18,81,3,Markdown Type 3,414.2295957084684,7475.170395110368,353.3949208152202,4478.85190334012
18,81,4,Markdown Type 4,2293.40591271452,25254.24893681994,192.08951797597948,843.7978814070972
18,81,5,Markdown Type 5,1915.163576800559,38402.469166382914,153.17819117985528,3944.3801052771446
18,82,1,Markdown Type 1,6788.5619161938075,-19198.657409668238,706.0524278259338,-2470.1574633840155
18,82,2,Markdown Type 2,3058.956774427434,-4370.231612492173,951.739581121108,4562.830522950206
18,82,3,Markdown Type 3,976.9509297626405,-8440.75612717195,813.1974517226204,-1869.901248017276
18,82,4,Markdown Type 4,3176.6927720107706,-10495.050630550642,259.38451112211413,-911.7007334341329
18,82,5,Markdown Type 5,2964.6075225400136,-24441.854220117,230.04956848353282,-897.2810781147808
18,83,1,Markdown Type 1,240.79217765354667,33476.56052412711,29.76124324661704,1398.7558265393347
18,83,2,Markdown Type 2,121.04047317577586,10955.809219571373,41.74220698768004,1908.751255185732
18,83,3,Markdown Type 3,41.04217291473562,3166.458003985281,36.74863678478598,1847.1128205296104
18,83,4,Markdown Type 4,120.44812549947152,10663.81074708687,12.244380245502542,575.7393821236667
18,83,5,Markdown Type 5,106.47492838953997,15292.551505229363,7.721945020338486,363.09071562165633
18,85,1,Markdown Type 1,681.8114862841466,5106.586969153091,51.30278838915319,1242.7018552096408
18,85,2,Markdown Type 2,267.6524129615766,1785.168123526875,53.072819325976496,693.8109469525986
18,85,3,Markdown Type 3,84.9038242859061,2068.078590730647,71.08315018264567,284.7943007003508
18,85,4,Markdown Type 4,293.79454301668284,2546.2473640051408,19.51746076328785,201.2463783846665
18,85,5,Markdown Type 5,298.0016562016014,5134.698952584244,15.906681997662492,798.3365187527428
18,87,1,Markdown Type 1,8148.33873354954,30721.878378014735,904.2818187836788,1601.6282899583475
18,87,2,Markdown Type 2,3477.268201107112,10986.199270826926,908.3453390249966,3060.7833242033657
18,87,3,Markdown Type 3,903.1488457199869,4355.3641478308355,780.0171860739304,5703.327980046732
18,87,4,Markdown Type 4,3836.6398813905366,12886.162648441712,338.9932778399874,-42.438693595498044
18,87,5,Markdown Type 5,3316.797540183255,15460.105554885786,288.6070793199989,1447.079099387048
18,90,1,Markdown Type 1,5798.990988691265,282915.94234493055,649.0039036938675,19741.28487564284
18,90,2,Markdown Type 2,3375.917551011775,55425.518915345034,955.3140793995065,7173.288398608251
18,90,3,Markdown Type 3,792.4422409474753,21235.390963835853,703.2858087398938,11265.307573502085
18,90,4,Markdown Type 4,2801.523747369546,104735.63412537823,259.523041770803,3659.901410426958
18,90,5,Markdown Type 5,2363.981240012324,149896.4436505103,179.0750735988123,12034.587741819858
18,91,1,Markdown Type 1,3119.323695342126,402031.26633670466,319.16470337514613,30840.10526141574
18,91,2,Markdown Type 2,1627.0608770839149,102571.03222796219,421.9908103031715,13209.291139241628
18,91,3,Markdown Type 3,292.0757746614182,30137.04528374413,250.70906081238516,16655.152503508292
18,91,4,Markdown Type 4,1546.6337840359147,144414.46438864592,132.14476066007282,6679.065626935331
18,91,5,Markdown Type 5,1275.2384343393262,206295.49176294307,82.00966163650496,17344.255468899
18,92,1,Markdown Type 1,18048.925455653753,570969.0101275058,1930.212931003791,30830.940970349202
18,92,2,Markdown Type 2,8404.162089442534,126568.16374294185,2129.55731425452,18531.607420062082
18,92,3,Markdown Type 3,2294.390754813029,45869.67950698625,2029.0418404715115,22120.927952729748
18,92,4,Markdown Type 4,8497.796588990439,199376.6497556236,692.0302034165703,7014.717830057695
18,92,5,Markdown Type 5,7639.157748445632,275202.9068669426,660.3758072036517,16765.415826801276
18,93,1,Markdown Type 1,346.86797165702393,62674.39852361914,18.823157051979464,2044.1183224812648
18,93,2,Markdown Type 2,155.14218905489034,14580.385826132919,41.95921357999337,1797.8402533635244
18,93,3,Markdown Type 3,50.272240428632685,4152.687701693043,45.76478827598292,2397.8825964870543
18,93,4,Markdown Type 4,139.20988459056943,21811.913082075633,7.418485518453401,857.2453395712346
18,93,5,Markdown Type 5,140.7061325728607,26595.43486647927,5.1569559419286755,519.5334880969209
18,94,1,Markdown Type 1,1716.59673464816,81746.16825317877,279.73776198242774,623.5292929792658
18,94,2,Markdown Type 2,529.8343137574832,27695.86665363465,87.37357577876156,6225.09457666966
18,94,3,Markdown Type 3,162.34886332543442,11367.23916065942,142.83993032469238,5817.635761926928
18,94,4,Markdown Type 4,956.2245850136133,26473.92301531628,120.44458678406411,156.14512441134644
18,94,5,Markdown Type 5,586.9864477145462,44998.362917210885,68.56108624601072,240.64524401279843
18,95,1,Markdown Type 1,23581.518628281956,103297.06855476498,2425.5508900420064,11488.874874912044
18,95,2,Markdown Type 2,10931.214476204133,8008.0028776379795,3123.4212540043036,-3765.1055765186366
18,95,3,Markdown Type 3,2358.8809557762443,5935.530040166608,2042.1491581479745,5748.3561979321585
18,95,4,Markdown Type 4,11008.307111242297,39876.73747532667,893.8000027776739,1111.327118335042
18,95,5,Markdown Type 5,9422.3194992064,49345.90105210377,788.7088478253783,8620.35738533938
18,97,1,Markdown Type 1,1428.5400049701996,87673.36228649302,130.9843182375549,2563.0380091639286
18,97,2,Markdown Type 2,700.4094782171054,23130.8424459724,191.34458061849654,2927.2389169213575
18,97,3,Markdown Type 3,138.0114065374135,7401.825722651402,119.08308301233122,3809.0915232964267
18,97,4,Markdown Type 4,698.0088751307668,31070.243184255312,53.961480560116755,1061.5159018098875
18,97,5,Markdown Type 5,542.5860009860099,42690.15636062786,33.820194169305225,662.2756488084005
18,98,1,Markdown Type 1,74.38897836853103,31244.45200970411,2.672204412571124,1048.3081300769727
18,98,2,Markdown Type 2,12.487963440806078,9142.333152765656,2.304576578564605,1265.5198583831304
18,98,3,Markdown Type 3,6.897628370999319,4079.489311607102,5.657469049985593,2439.758250837829
18,98,4,Markdown Type 4,35.02385069271039,10845.498141123151,1.1104365012314932,429.36436864513763
18,98,5,Markdown Type 5,43.41256210365147,15195.137384799982,0.6927964685819327,276.43939205693044
19,1,1,Markdown Type 1,6961.188291582823,27647.559550923033,464.43975679014255,-194.53844084986545
19,1,2,Markdown Type 2,2852.8850730008376,2616.970659752416,897.10961169323,3319.557557487365
19,1,3,Markdown Type 3,909.32317565587,3070.401808045208,656.4282589399744,3176.9397009849786
19,1,4,Markdown Type 4,3300.9676075890848,18093.931140579476,388.0867387200646,-483.71319772597786
19,1,5,Markdown Type 5,3684.3434335054767,9706.396840699865,266.80151156950063,-166.20561989650275
19,2,1,Markdown Type 1,18774.28684164423,426.71979127210943,968.0285316983275,-212.8323363971937
19,2,2,Markdown Type 2,6336.798338993892,3769.374961986821,1820.7659510297074,7068.619880995284
19,2,3,Markdown Type 3,2713.305774793579,-1539.4117374325365,2176.4359531435766,-1947.7743198086953
19,2,4,Markdown Type 4,8639.318109807096,-1855.663840166252,644.9559274336652,1028.9093433191094
19,2,5,Markdown Type 5,9096.177409178668,1786.140824339858,553.390634772904,-183.86256810849994
19,3,1,Markdown Type 1,7001.03234538365,1002.1553948890848,569.3082243442684,-2024.489362481618
19,3,2,Markdown Type 2,1915.064132204717,190.2287931413731,523.3920630611314,1393.5528473022973
19,3,3,Markdown Type 3,859.6846231276841,-1913.4227309900543,688.1820233950439,-1032.9006086165728
19,3,4,Markdown Type 4,3142.3096341909986,889.2747416784072,234.40298517396684,249.88834804444363
19,3,5,Markdown Type 5,3163.578609767699,-2084.0161987187953,315.22059869025964,-1068.861224248545
19,4,1,Markdown Type 1,11885.857352081173,-7255.969422654248,628.8288460929846,-228.42681943823186
19,4,2,Markdown Type 2,4163.30163969739,3435.8942822158833,1327.4765453549674,767.526212149846
19,4,3,Markdown Type 3,1746.0296667872735,1306.7200852692852,1421.9029290457395,1099.3184420197756
19,4,4,Markdown Type 4,5435.042592476778,-3730.2389766042975,391.9993682166446,1008.3329909532545
19,4,5,Markdown Type 5,5746.790071290435,-3547.935968226636,354.3350347993876,-28.450825684644634
19,5,1,Markdown Type 1,10505.384721976741,-97692.66122297492,685.3320434241729,-1176.9750573848207
19,5,2,Markdown Type 2,5049.263814098011,-35421.34863864376,2106.245511925169,-6025.150840027348
19,5,3,Markdown Type 3,5422.899576136069,-21096.274793505127,4898.620104838102,-3199.1846533436565
19,5,4,Markdown Type 4,5125.39867089052,-25949.974919338394,424.86207871574175,-968.211395529497
19,5,5,Markdown Type 5,5758.162350972643,-77102.9904255378,418.5229004164916,-621.8580537146759
19,6,1,Markdown Type 1,1964.9395774091527,-24779.11183370662,108.9271407754618,-775.6850585271335
19,6,2,Markdown Type 2,736.914601570429,-2649.1263921011396,258.40632081178177,2659.6788888721626
19,6,3,Markdown Type 3,1394.45815553873,-7014.119095560438,1298.609684504113,-4029.7439687061783
19,6,4,Markdown Type 4,845.0245626369637,-5528.158270323837,52.54003905932781,-11.16948849804233
19,6,5,Markdown Type 5,1072.5601280713038,-15937.69440830797,73.75179032965579,-510.3003731408124
19,7,1,Markdown Type 1,10954.61030909879,24683.33495538904,525.1065976065856,2937.896316215492
19,7,2,Markdown Type 2,3796.120216622102,17873.864068114446,1371.89642023003,16188.34900019227
19,7,3,Markdown Type 3,5182.704264572059,1848.0582518445879,4547.867218773493,7031.076818552941
19,7,4,Markdown Type 4,4624.3951975144555,9128.409943037934,299.43304160214285,1267.879604279743
19,7,5,Markdown Type 5,6509.225180060789,6914.762781614,333.9010258326614,1413.9682607595457
19,8,1,Markdown Type 1,15820.398035345881,22103.225339119166,840.0026005157387,842.1749950899434
19,8,2,Markdown Type 2,5674.981818813816,1607.5671272028526,1785.7514264260694,820.0660375195935
19,8,3,Markdown Type 3,2299.2623973067243,-3068.772077537794,1852.2305777841416,-1700.3122288589095
19,8,4,Markdown Type 4,7329.010125360386,8071.669482701559,572.4247557145355,503.93204331176713
19,8,5,Markdown Type 5,7675.859295408793,9703.730128514193,476.8024600193779,442.4991529375985
19,9,1,Markdown Type 1,10192.376345110355,91677.33519408472,431.9044656679723,2419.5596061073957
19,9,2,Markdown Type 2,2396.332421661309,18251.486644836357,633.673671259503,8576.251905613964
19,9,3,Markdown Type 3,1778.3984870934112,5940.098086821423,1547.0964680232858,3651.469634160661
19,9,4,Markdown Type 4,4004.43014768023,28730.122746502388,205.71393249469847,1134.058721455364
19,9,5,Markdown Type 5,5175.032775694283,42987.0373277551,250.9164626817152,1236.980132662624
19,10,1,Markdown Type 1,10220.156995711144,9278.008616333198,488.2569089160326,-588.3897549826848
19,10,2,Markdown Type 2,3429.2946392499034,14589.515211556632,967.5045482830742,10644.605542027954
19,10,3,Markdown Type 3,1463.0369427170617,5680.240537846137,1101.8098525744754,9326.836400242892
19,10,4,Markdown Type 4,4557.0992191812475,-724.804998085928,343.33457091995365,-1581.0718200432884
19,10,5,Markdown Type 5,5346.204637268894,-9890.839367650036,279.8212643048296,-528.9703672448725
19,11,1,Markdown Type 1,7620.155621477593,1137.5849192967494,376.793333418306,-1535.0531615677726
19,11,2,Markdown Type 2,2563.765945496054,222.7022353915976,875.1422710673801,123.79789543836127
19,11,3,Markdown Type 3,1387.3698868096044,-215.80981595764248,1132.2989626046544,91.55185879345404
19,11,4,Markdown Type 4,3457.539637320274,-3998.692807819209,252.15601335782773,-1226.3184595939003
19,11,5,Markdown Type 5,3885.188464724186,5865.00546908851,216.10393193025567,-906.7881330701417
19,12,1,Markdown Type 1,2319.5804378089547,1032.6731251554836,90.77684380701064,784.0441472707663
19,12,2,Markdown Type 2,674.3666555105368,-1152.0645025417468,174.68515371065865,-389.76897631381365
19,12,3,Markdown Type 3,243.37121002630204,-522.5639783214224,193.49638387322443,-618.7237573230535
19,12,4,Markdown Type 4,1003.4283304343091,-735.106620371687,53.91090050373419,165.48277018199565
19,12,5,Markdown Type 5,1082.426309693553,-618.2480239206238,51.08523000966156,420.59581618410573
19,13,1,Markdown Type 1,12891.96476707389,-23206.272905339098,673.0776298672432,-1211.9465583574383
19,13,2,Markdown Type 2,4422.770258904256,-4415.242006197795,1322.0087650885723,-1722.7895197477535
19,13,3,Markdown Type 3,1737.8339057979988,-1390.4895686665154,1411.1005660006865,-855.3314650644576
19,13,4,Markdown Type 4,5963.106836453538,-9459.942895072045,436.84805914596257,-124.79840597560523
19,13,5,Markdown Type 5,6088.649900952232,-8670.232624724553,381.2493133238843,-617.3340508547496
19,14,1,Markdown Type 1,6466.844719697764,26458.534431103784,393.6724793721615,-168.97725710776905
19,14,2,Markdown Type 2,2464.5099876254285,9629.193649956487,906.5940002661918,7611.855901232922
19,14,3,Markdown Type 3,2208.665938889343,1269.9050691181553,1942.8480778164808,957.3955654106676
19,14,4,Markdown Type 4,3026.279289005734,9014.579738048276,241.70261545977252,458.8292617061546
19,14,5,Markdown Type 5,3335.640847939936,18091.37711177329,234.3226758661134,-183.273471241977
19,16,1,Markdown Type 1,9761.38951291491,26860.94930160024,211.62773381096167,662.0393438290052
19,16,2,Markdown Type 2,1280.9955060769441,7342.776628060183,239.22772739824924,-51.41892963348918
19,16,3,Markdown Type 3,410.1201875591997,1879.0013492975959,261.8452324325841,1541.5910623435616
19,16,4,Markdown Type 4,3452.1494382787278,-3748.2766953469077,120.49725601607145,-1168.568612828156
