store,dept,weeks,window_sales,baseline_sales,yoy_lift_dollars,window_sales_holiday,baseline_sales_holiday
22,27,52,116920.09,106369.24,10550.85,10184.39,8741.29
22,28,52,45958.55,47799.6,-1841.0499999999997,3858.12,3651.46
22,29,52,410602.51,406731.45,3871.060000000002,33397.71,31842.35
22,30,52,245550.01,244786.61000000002,763.3999999999996,16725.93,16365.18
22,31,52,148973.31,160868.02,-11894.710000000001,11833.42,11107.35
22,32,52,320165.8,331761.31,-11595.510000000002,28578.65,22996.38
22,33,52,370247.15,386316.68,-16069.530000000006,31590.61,31988.57
22,34,52,1148750.73,1069681.34,79069.39,71021.94,68938.99
22,35,52,246508.94,216655.19,29853.75,16151.35,13360.380000000001
22,36,52,135467.06,128005.58,7461.4800000000005,9054.07,7810.34
22,38,52,3975504.33,3583482.14,392022.19,283352.54,243254.89
22,40,52,2914849.39,2736322.64,178526.75,211447.73,197324.13
22,41,52,53182.29,66764.72,-13582.43,2960.73,4584.0
22,42,52,394560.34,387169.62,7390.719999999999,29998.02,29173.0
22,44,52,306999.8,243903.68,63096.119999999995,22780.45,18862.56
22,45,10,215.46,261.75,-46.290000000000006,35.91,20.94
22,46,52,1177700.57,1143130.7,34569.87000000001,85916.81,79789.89
22,47,1,-38.88,24.0,-62.88,0,0
22,49,2,-26.849999999999998,-19.94,-6.909999999999997,0,0
22,51,1,9.96,17.36,-7.399999999999999,0,0
22,52,52,109545.94,74891.25,34654.69,10031.84,5849.46
22,54,49,2295.8,4000.92,-1705.12,108.2,397.84
22,55,52,537348.8,599163.79,-61814.99,81279.14,71382.87
22,56,50,239638.31,227995.51,11642.800000000005,8215.29,6264.62
22,58,51,130209.47,131469.5,-1260.0300000000002,12060.0,11873.0
22,59,52,34643.26,64577.68,-29934.420000000002,5228.36,8228.01
22,60,52,22250.2,22693.4,-443.20000000000005,1549.6,1672.0
22,67,52,654339.39,602490.87,51848.52,51473.92,47530.05
22,71,52,268736.33,269439.92,-703.5899999999979,25866.9,29794.4
22,72,52,3406712.15,3778637.58,-371925.43,575533.9299999999,595744.31
22,74,52,930130.15,969855.65,-39725.5,85456.84,85463.61
22,79,52,854618.43,880134.45,-25516.020000000004,66813.61,64990.329999999994
22,80,52,83153.86,82833.97,319.89,6274.46,5376.82
22,81,52,600350.55,639530.7,-39180.14999999999,44154.86,42789.619999999995
22,82,52,1030516.35,985369.75,45146.599999999984,80616.75,70246.36
22,83,52,72456.62,83835.05,-11378.429999999998,5492.7,6740.69
22,85,52,149855.2,156935.38999999998,-7080.19,10988.41,8990.22
22,87,52,801767.15,718613.93,83153.22,68244.51,52523.7
22,90,52,1161076.85,1102930.36,58146.48999999997,90702.23999999999,85040.01
22,91,52,1074445.29,1133457.85,-59012.56,81598.44,86270.46
22,92,52,2863487.98,2670043.16,193444.82,219889.12,195001.01
22,93,52,146709.65,125074.66,21634.99,10015.87,9100.77
22,94,43,7761.2300000000005,91792.15,-84030.92,346.75,5571.97
22,95,52,2934764.16,2995294.06,-60529.89999999998,208225.15,208444.2
22,97,52,230912.92,243418.22,-12505.299999999996,17422.69,17804.75
22,98,50,10878.619999999999,9866.59,1012.03,984.51,518.99
23,1,52,1814532.08,1704142.73,110389.34999999999,128702.26,121311.69
23,2,52,3786121.59,3468287.96,317833.63,274078.56,253412.15
23,3,52,1028379.91,990568.75,37811.159999999996,78117.74,75823.01
23,4,52,1468950.68,1377036.94,91913.74,103925.18,103157.98
23,5,52,1943380.24,2072100.66,-128720.41999999994,253674.72999999998,251177.83
23,6,52,321161.18,395655.53,-74494.34999999999,46262.020000000004,52896.67
23,7,52,2223990.84,2334361.34,-110370.49999999997,214312.75,229916.59
23,8,52,1976198.75,1877686.72,98512.03,146113.21,141049.33000000002
23,9,52,2629734.08,2431760.31,197973.77,155115.17,137993.82
23,10,52,1650002.66,1621082.6099999999,28920.050000000025,127268.24,122791.56999999999
23,11,52,1531564.52,1588029.31,-56464.790000000015,103691.55,104862.97
23,12,52,267062.94,256531.67,10531.27,16195.61,14972.939999999999
23,13,52,1912121.39,1867448.76,44672.630000000005,138546.91999999998,139732.18
23,14,52,1885409.61,1767592.34,117817.27,172026.55,159407.2
23,16,52,1124092.77,1101853.48,22239.29000000002,27440.1,23348.72
23,17,52,1399013.68,1389758.44,9255.23999999999,114447.65000000001,117720.54999999999
23,18,42,641166.63,615410.91,25755.719999999998,85406.24,74017.19
23,19,52,53416.27,64872.61,-11456.34,4046.71,5865.64
23,20,52,624077.67,609278.53,14799.140000000005,47858.78,47795.36
23,21,52,484090.97000000003,450131.21,33959.76000000001,40679.6,38540.759999999995
23,22,52,1223445.37,1147660.54,75784.83,102530.85,96864.69
23,23,52,2599238.04,2435384.69,163853.34999999998,195306.88999999998,183165.94
23,24,52,570171.34,543998.81,26172.53,46224.659999999996,46064.53
23,25,52,810805.71,791276.77,19528.939999999995,62390.119999999995,50905.57
23,26,52,677229.4400000001,660759.86,16469.580000000005,56122.55,60259.96
23,27,52,182844.91,167929.28,14915.630000000001,15042.220000000001,13100.72
23,28,52,53735.54,54365.33,-629.7899999999996,4343.69,4613.22
23,29,52,590190.96,573693.52,16497.44000000001,49969.22,46448.56
23,30,52,377069.72,414224.93,-37155.21000000001,26438.22,31766.16
23,31,52,241645.52,254119.81,-12474.290000000005,20036.07,17951.44
23,32,52,584841.9,585845.96,-1004.0600000000022,46611.18,45995.75
23,33,52,578088.09,577934.49,153.59999999999764,46536.41,47184.62
23,34,52,1387324.95,1255137.86,132187.09,91726.09,86177.34
23,35,52,271214.56,284302.93,-13088.369999999999,17741.0,18101.7
23,36,52,211177.06,204012.96,7164.1,14315.57,11517.82
23,38,52,2355068.14,2266930.84,88137.3,163453.62,162498.33000000002
23,40,52,3241230.0,3071754.3,169475.69999999998,233864.27000000002,233592.45
23,41,52,119358.3,105401.7,13956.6,6912.29,5750.25
23,42,52,630513.41,584634.55,45878.86,41754.0,41400.43
23,44,52,422586.17,456164.33999999997,-33578.16999999999,38247.03,40765.119999999995
23,45,30,1141.03,1153.6100000000001,-12.580000000000044,130.14000000000001,114.67
23,46,52,1986197.0,1860388.69,125808.31000000001,143984.62,139911.32
23,47,1,-259.0,-298.0,39.0,0,0
23,49,52,1359345.8800000001,1280173.68,79172.20000000003,96281.58,95382.07
23,50,52,360310.5,351609.35,8701.15,24978.0,23415.0
23,52,52,139411.15,148539.46,-9128.310000000001,12533.51,13077.27
23,54,52,3633.44,6704.8,-3071.36,232.12,537.64
23,55,52,757362.58,896859.39,-139496.81,103472.57,113078.95000000001
23,56,52,427905.72000000003,404581.36,23324.36000000001,11308.48,10665.32
23,58,52,161635.0,132322.79,29312.21,10045.0,7882.0
23,59,52,53295.66,100718.19,-47422.53,7066.62,15351.7
23,60,39,4749.8,3810.4,939.4,270.0,202.4
23,67,52,789159.98,733712.67,55447.31,61065.56,56940.86
23,71,52,620339.63,581078.63,39260.999999999985,56007.799999999996,51153.05
23,72,52,4053914.27,4331280.99,-277366.72,619834.41,632752.9
23,74,52,1955692.09,1893424.6,62267.490000000005,155833.17,156038.05
23,79,52,1589075.85,1657740.03,-68664.17999999998,128663.07,129369.87
23,80,51,80648.76,44850.81,35797.95,6688.0599999999995,1968.31
23,81,52,441683.66,451839.37,-10155.71000000001,29120.11,32185.48
23,82,52,1347129.4,1163296.94,183832.46,109425.25,89564.44
23,83,52,56402.38,69384.18000000001,-12981.8,5422.26,6108.62
23,85,52,256434.1,258693.96,-2259.8600000000047,20266.87,17263.36
23,87,52,1822937.66,1702014.41,120923.24999999997,139986.61,126650.34
23,90,52,1244158.43,1157233.45,86924.97999999998,99115.83,95059.04000000001
23,91,52,1219877.23,1333079.37,-113202.14000000001,93874.95,108107.61
23,92,52,3659580.65,3180317.01,479263.6400000001,263031.15,238683.79
23,93,52,134199.38,123503.09,10696.289999999997,9793.57,8284.31
23,94,14,9167.95,7179.97,1987.9799999999998,235.0,44.52
23,95,52,2808191.94,2825782.1,-17590.16000000004,202222.93,200237.06
23,96,52,775049.71,765688.96,9360.749999999985,59974.95,58349.479999999996
23,97,52,377137.31,352638.31,24499.000000000004,25533.71,25546.32
23,98,46,5777.17,3861.02,1916.1499999999999,407.16,236.2
24,1,52,998615.1,965473.55,33141.55000000002,76603.27,72644.58
24,2,52,2138111.5,2070104.0999999999,68007.40000000001,166052.78,157023.41
24,3,52,615283.4,585392.86,29890.540000000005,70244.92,65459.99
24,4,52,1533165.9,1501587.3699999999,31578.53000000002,121179.21,119275.14
24,5,52,1450634.75,1643046.23,-192411.47999999998,187137.31,191996.24
24,6,52,209682.14,269277.98,-59595.84,29214.370000000003,31432.73
24,7,52,1564338.75,1542935.47,21403.280000000006,159554.87,147871.9
24,8,52,2604224.31,2523600.15,80624.16,195118.61,193095.41
24,9,52,1263580.28,1074644.53,188935.75,84980.73,58459.59
24,10,52,1413512.77,1388896.03,24616.739999999998,107285.73,106837.14
24,11,52,889183.82,844788.97,44394.85,61874.020000000004,62575.16
24,12,52,226122.3,200236.85,25885.45,13993.62,11507.08
24,13,52,1496128.13,1504558.04,-8429.91,115192.15,115462.43
24,14,52,930799.45,897746.75,33052.70000000001,105870.47,96615.45999999999
24,16,52,937842.53,958980.29,-21137.760000000013,24872.68,42334.24
24,17,52,705535.65,712436.97,-6901.320000000003,67724.75,57689.01
24,18,46,391665.3,385697.06,5968.24000000001,53756.77,55421.369999999995
24,19,52,3451.27,4655.32,-1204.05,277.29,395.91999999999996
24,20,52,282217.71,296566.51,-14348.800000000001,23677.58,23526.16
24,21,52,319688.01,308748.41,10939.599999999993,26853.68,25118.4
24,22,52,623427.17,626791.63,-3364.4600000000028,66070.31999999999,62056.45
24,23,52,1478921.97,1459683.8800000001,19238.089999999986,128704.78,123581.1
24,24,52,296391.82,312215.52,-15823.699999999995,30815.75,33450.3
24,25,52,593137.9,611167.93,-18030.030000000006,50089.57,53489.0
24,26,52,404489.09,428506.92,-24017.829999999998,35755.36,37213.72
24,27,52,102382.21,105374.91,-2992.6999999999994,11212.85,9852.369999999999
24,28,52,33869.64,33542.23,327.4100000000007,3248.59,3269.44
24,29,52,290686.01,287826.87,2859.1400000000026,27779.489999999998,24306.66
24,30,52,186995.97,214445.0,-27449.03,14471.1,16216.16
24,31,52,114138.71,142924.13999999998,-28785.43,12931.59,14888.23
24,32,52,350021.45,366971.59,-16950.14,32955.69,29501.08
24,33,52,306346.88,327399.23,-21052.35,32434.65,34979.8
24,34,52,821821.12,786634.4400000001,35186.679999999986,59942.93,62035.62
24,35,52,160228.16,150491.25,9736.91,10741.79,9718.47
24,36,52,105455.13,104528.9,926.2299999999996,6794.02,6255.68
24,37,52,158734.13999999998,152663.12,6071.02,12464.98,13036.869999999999
24,38,52,3143929.12,3153739.1,-9809.979999999974,221468.15,225998.7
24,40,52,2431925.53,2283698.73,148226.8,183295.57,174237.64
24,41,52,89989.66,81692.83,8296.830000000002,9866.03,6453.8099999999995
24,42,52,321097.53,295816.98,25280.55,22622.510000000002,22230.690000000002
24,44,52,254222.66,241950.26,12272.399999999998,21677.4,20283.04
24,45,4,59.85,45.88,13.97,0,0
24,46,52,857795.73,814601.7,43194.029999999984,67582.29000000001,61843.01
24,47,1,-109.0,-57.86,-51.14,0,0
24,49,52,254040.88999999998,265244.48,-11203.590000000004,18779.05,19675.08
24,50,52,57753.0,63116.5,-5363.5,3690.0,5471.5
24,52,52,68777.11,76859.38,-8082.27,7029.27,6880.99
24,54,45,1529.14,3087.8,-1558.66,80.91999999999999,224.4
24,55,52,738915.29,892213.3,-153298.00999999998,102845.93000000001,109983.31
24,56,52,217165.81,219144.09,-1978.2799999999986,6545.49,3813.08
24,58,47,92200.0,95024.97,-2824.97,4665.0,10567.0
24,59,52,23486.32,43419.13,-19932.81,3709.9399999999996,6144.19
24,60,48,5786.4,5127.6,658.8000000000001,304.4,325.59999999999997
24,67,52,600099.84,558153.86,41945.98000000001,47212.880000000005,42971.93
24,71,52,263171.34,248392.06,14779.280000000004,28348.07,23932.489999999998
24,72,52,3037202.78,3126383.03,-89180.24999999996,425184.08,437438.51999999996
24,74,52,754890.05,730100.07,24789.979999999996,70572.67,68062.97
24,79,52,1125291.38,1152594.74,-27303.360000000008,92753.55,90895.08
24,80,52,1514197.64,1453097.48,61100.16000000001,119755.76,110129.72
24,81,52,1267932.21,1293185.11,-25252.900000000005,94772.95999999999,96066.06
24,82,52,1084854.97,1055561.3,29293.670000000006,100820.9,83041.59
24,83,52,229113.98,216816.26,12297.720000000005,19649.760000000002,21125.01
24,85,52,91233.21,87351.06,3882.149999999999,5857.79,5069.0
24,87,52,1420756.09,1330790.17,89965.92,115363.23,99775.12
24,90,52,3900106.46,3820297.36,79809.09999999995,322334.72,312850.32
24,91,52,2718189.96,2747403.47,-29213.51000000004,212931.01,224501.32
24,92,52,6582580.07,6308863.65,273716.4199999999,530797.69,513782.0
24,93,52,2110028.18,1931112.93,178915.25,166272.38,154623.47
24,94,52,2735857.56,2677855.42,58002.14000000005,197454.41999999998,196233.03
24,95,52,4857380.02,4811252.14,46127.87999999995,371609.02,368227.6
24,96,52,702116.69,632248.96,69867.73,56478.81,50976.45
24,97,52,986713.85,958865.79,27848.060000000023,75894.96,73933.29
24,98,52,519837.52,491839.17,27998.350000000006,42945.75,40149.61
24,99,6,340.06,1630.0,-1289.94,10.02,40.0
25,1,52,1034204.23,1067546.58,-33342.350000000006,71790.98,73874.34
25,2,52,1957758.69,1873695.65,84063.04000000002,139947.23,129374.20999999999
25,3,52,592109.11,622972.2,-30863.089999999997,44423.28,56560.329999999994
25,4,52,1085474.2,1031144.43,54329.76999999999,80021.52,75363.65
25,5,52,669238.65,697810.1900000001,-28571.540000000015,93060.29000000001,100160.13
25,6,52,173877.84,214547.66,-40669.82,33974.130000000005,41194.97
25,7,52,983705.29,980240.09,3465.1999999999734,110990.89,103355.33
25,8,52,1589880.57,1532656.92,57223.65000000001,116547.2,111200.67
25,9,52,791869.03,718833.54,73035.48999999999,57490.32,50068.26
25,10,52,1112713.22,1052019.7,60693.52,87115.54,77249.5
25,11,52,580279.17,597826.0,-17546.829999999998,46036.96,42722.68
25,12,52,167043.02,156490.13,10552.89,9429.61,9698.460000000001
25,13,52,1313748.39,1292215.41,21532.980000000003,96736.19,92935.12
25,14,52,594408.2,609612.68,-15204.480000000003,69485.33,68645.16
25,16,52,771694.61,734755.69,36938.92000000001,21147.17,20584.92
25,17,52,546607.0,537868.97,8738.03000000001,48796.61,45746.549999999996
25,18,43,392555.34,348772.62,43782.72000000001,62498.29,62285.66
25,19,1,1.5,5.0,-3.5,0,0
25,20,52,190849.51,198504.46,-7654.949999999998,15252.73,14036.02
25,21,52,268297.82,262737.44,5560.379999999999,20232.940000000002,19343.91
25,22,52,339991.27,351856.62,-11865.35,37820.27,36560.5
25,23,52,890053.64,813109.71,76943.93000000001,66625.55,61341.28
25,24,52,158571.44,154005.7,4565.739999999999,13475.79,11205.97
25,25,52,374321.83,361483.76,12838.07,24835.73,24199.85
25,26,52,209170.43,197398.55,11771.880000000001,16254.38,17180.22
25,27,52,61871.68,64607.22,-2735.54,5214.25,4956.55
25,28,52,29845.85,31196.88,-1351.03,2033.56,2383.7
25,29,52,198029.51,187025.52,11003.99,15809.099999999999,13271.23
25,30,52,110700.7,114044.31,-3343.6099999999997,6822.360000000001,6907.64
25,31,52,82616.55,89544.72,-6928.17,6760.19,6680.38
25,32,52,196023.88999999998,203900.98,-7877.090000000004,16004.39,15644.76
25,33,52,145532.38,153640.92,-8108.539999999999,12099.46,13197.03
25,34,52,567760.58,564020.48,3740.1000000000013,34854.49,38275.9
25,35,52,117953.68,114868.08,3085.6000000000004,7699.47,7460.48
25,36,52,65152.45,70648.92,-5496.47,4926.9400000000005,5001.26
25,37,52,163101.13,157812.51,5288.619999999997,13021.5,11344.9
25,38,52,2212922.2,2365006.5,-152084.3,178384.75,164179.03999999998
25,40,52,2274278.58,2124351.2,149927.37999999998,168923.76,158844.64
25,41,52,146462.39,228140.62,-81678.23,16860.510000000002,26722.120000000003
25,42,52,291652.25,271526.44,20125.809999999998,20451.88,19719.96
25,44,52,203420.8,208009.43,-4588.63,17835.86,19302.82
25,45,2,23.94,20.94,3.0,0,0
25,46,52,1005715.86,963970.45,41745.41,68395.99,68604.93
25,49,52,595397.2,563902.06,31495.14,43873.12,42121.119999999995
25,50,52,116763.0,109962.0,6801.0,7960.0,8166.0
25,52,52,78147.52,77453.49,694.0299999999994,8093.3099999999995,6920.26
25,54,21,630.4,799.51,-169.11,14.88,50.92
25,55,52,349745.12,412774.81,-63029.69000000001,48593.95,57693.96
25,56,52,209742.93,205752.18,3990.7500000000005,5622.0,4520.91
25,58,31,19709.0,18737.0,972.0,1335.0,2275.0
25,59,52,17535.77,29732.11,-12196.34,2253.3,3885.52
25,60,43,8769.2,7778.6,990.6,663.8,498.0
25,67,52,461816.91,441801.78,20015.13,36413.58,37166.44
25,71,52,168967.44,161559.45,7407.989999999996,17292.11,15504.71
25,72,52,1971567.36,2167730.52,-196163.15999999997,319242.05,329690.16
25,74,52,624658.38,617603.61,7054.77,62147.74,54824.91
25,79,52,438487.37,431091.49,7395.879999999996,33193.99,34129.29
25,80,52,28752.329999999998,16071.99,12680.34,2176.54,646.18
25,81,52,462219.49,398501.67,63717.82,31520.68,28043.4
25,82,52,618818.07,554191.08,64626.99,50051.67,43000.18
25,83,52,10742.14,15168.94,-4426.8,1296.68,1790.8000000000002
25,85,52,170819.23,170447.66,371.57000000000016,11016.8,11650.33
25,87,52,370186.47,323349.68,46836.79,30733.63,23937.65
25,90,52,656350.69,606446.87,49903.81999999999,52410.17,48276.28
25,91,52,421346.13,396718.48,24627.65,30177.14,28745.14
25,92,52,2228117.35,1966783.1,261334.25,160450.4,141684.64
25,93,52,45668.77,35145.31,10523.460000000001,3821.3599999999997,1988.09
25,94,44,205239.68,65405.58,139834.1,14022.51,6273.6
25,95,52,2330174.99,2168511.78,161663.21,158918.26,154880.27
25,97,52,146961.31,137496.69,9464.619999999999,10719.88,10312.33
25,98,45,64319.68,13573.27,50746.409999999996,5481.02,449.9
26,1,52,983317.82,982328.9,988.9199999999946,79406.66,75232.01
26,2,52,1430099.83,1412118.92,17980.91000000001,109530.51,103750.53
26,3,52,384459.27,382370.55,2088.7199999999984,33955.04,30751.37
26,4,52,1308984.94,1255030.8,53954.13999999999,98928.44,97257.03
26,5,52,870608.37,1013398.67,-142790.3,117737.06999999999,132365.79
26,6,52,225950.99,253091.19,-27140.199999999997,35431.79,39345.96
26,7,52,888430.64,894455.78,-6025.139999999988,103184.56,92797.03
26,8,52,1511132.59,1475124.33,36008.26000000001,117744.4,113154.51
26,9,52,857922.78,824771.52,33151.259999999995,59313.99,50657.07
26,10,52,526361.58,519100.09,7261.490000000004,41283.4,38332.69
26,11,52,669408.91,646312.7,23096.21,51376.44,49485.09
26,12,52,231816.65,215166.71,16649.940000000002,13960.07,13311.61
26,13,52,1092943.92,1071162.69,21781.230000000014,78581.88,81860.02
26,14,52,586349.69,576665.21,9684.48,62107.86,60705.0
26,16,52,634953.92,597536.28,37417.64000000001,21362.309999999998,16954.48
26,17,52,408589.27,398928.0,9661.270000000004,39519.92,33518.99
26,18,40,170149.86,186474.11,-16324.250000000002,28603.36,26647.66
26,19,52,65519.92,64753.6,766.3199999999999,4700.2300000000005,5974.23
26,20,52,175868.79,174304.36000000002,1564.4299999999985,14048.26,14348.210000000001
26,21,52,280444.23,286530.98,-6086.750000000001,23378.43,22177.27
26,22,52,316810.62,316612.26,198.36000000000195,32001.809999999998,30313.36
26,23,52,698933.09,686714.19,12218.900000000009,57089.2,55176.52
26,24,52,136760.78,144055.97,-7295.190000000001,11423.48,13041.119999999999
26,25,52,338120.41,328949.42,9170.989999999998,25928.16,22942.62
26,26,52,182376.38,185741.08,-3364.6999999999994,14850.1,15304.92
26,27,52,52599.22,50787.05,1812.1700000000003,4757.04,3887.96
26,28,52,17526.17,19159.37,-1633.2000000000003,1411.54,1340.51
26,29,52,171657.28,171223.86,433.4200000000003,16344.45,14670.44
26,30,52,113446.12,120854.67,-7408.55,8883.73,8537.6
26,31,52,61517.48,68519.5,-7002.02,5598.900000000001,5658.280000000001
26,32,52,213005.16,220533.0,-7527.840000000003,20025.07,15999.439999999999
26,33,52,163138.01,158846.36,4291.650000000002,14373.75,13862.55
26,34,52,397428.99,420980.72000000003,-23551.730000000003,29425.79,30865.33
26,35,52,94426.31,102377.04,-7950.729999999999,7594.21,7063.13
26,36,52,41987.22,61417.42,-19430.2,4134.76,4765.87
26,38,52,5345326.09,5362717.19,-17391.09999999992,368996.62,370457.58
26,40,52,1968514.66,1916363.79,52150.87000000001,145611.79,143196.04
26,41,52,65472.48,81142.46,-15669.98,4633.2,4420.75
26,42,52,142724.18,143421.88999999998,-697.7099999999994,10339.11,10650.939999999999
26,44,52,202652.55,202020.96,631.5899999999992,17910.68,17374.620000000003
26,45,7,313.61,153.17000000000002,160.44,69.91,33.410000000000004
26,46,52,518440.83,516137.87,2302.96,41292.31,41239.23
26,48,8,5266.0,6463.0,-1197.0,1253.0,199.0
26,49,52,171386.09,182828.59,-11442.500000000002,12179.16,12456.92
26,52,52,84101.6,85853.89,-1752.2900000000027,8026.69,6463.49
26,54,37,853.61,1526.55,-672.9399999999999,88.88,109.58
26,55,52,434739.63,516035.14,-81295.51,68656.14,73700.02
26,56,52,194288.75,180240.71,14048.04,5203.08,4880.98
26,59,52,11183.61,15481.789999999999,-4298.18,1567.01,2094.86
26,60,37,4707.0,2965.6,1741.4,207.0,52.8
26,67,52,357957.01,334581.4,23375.61,27993.36,25469.63
26,71,52,141133.41,148040.98,-6907.5700000000015,14777.439999999999,15334.66
26,72,52,2287624.91,2285199.41,2425.5000000000146,330549.9,337998.76
26,74,52,448636.3,422119.99,26516.310000000005,42022.009999999995,38499.270000000004
26,79,52,633020.98,634032.52,-1011.5399999999918,53405.28,46618.22
26,80,52,1006194.46,1006221.22,-26.760000000005675,74932.3,75450.72
26,81,52,1010272.49,988748.88,21523.61,74053.93,73490.58
26,82,52,795244.12,743557.29,51686.83,69535.0,57438.03
26,83,52,138090.14,138150.75,-60.610000000001946,12741.59,12956.13
26,85,52,91490.8,96543.23,-5052.43,7148.21,7187.79
26,87,52,1247596.13,1030435.5700000001,217160.56,103311.84,78674.65
26,90,52,3103219.61,2979108.87,124110.74000000002,251510.58000000002,237489.72
26,91,52,2103001.5,2034527.6,68473.90000000001,171074.73,163531.95
26,92,52,4748584.13,4351818.09,396766.04,377977.73,347376.53
26,93,52,1406811.62,1318570.19,88241.43000000001,114223.90000000001,106424.64
26,94,52,2219358.73,2126385.58,92973.14999999997,157981.32,156533.32
26,95,52,3740297.31,3568750.18,171547.12999999995,281481.58999999997,267738.94
26,96,52,1001206.08,947203.46,54002.619999999995,81661.7,76186.45
26,97,52,772207.33,759125.81,13081.519999999993,59251.65,56295.990000000005
26,98,52,390051.32,423223.53,-33172.21,32503.32,34280.520000000004
26,99,7,525.04,1145.0,-619.96,0,0
27,1,52,1598797.59,1562307.68,36489.909999999996,121739.08,115382.03
27,2,52,4085925.31,4038400.73,47524.57999999998,312375.04,300195.3
27,3,52,1058522.31,998672.74,59849.57000000002,110354.06,104473.65
27,4,52,2215582.0,2266235.26,-50653.25999999999,180912.32,176564.91
27,5,52,1311437.48,1569103.81,-257666.33000000002,170423.69,186482.39
27,6,52,299496.62,440571.44,-141074.82,50657.96,59848.61
27,7,52,2336950.53,2375025.56,-38075.03,226006.38,206400.38999999998
27,8,52,2137046.89,2185905.61,-48858.719999999994,161227.1,158760.94
27,9,52,1496248.62,1439532.64,56715.980000000025,98801.11,86222.44
27,10,52,1883712.89,1930387.54,-46674.650000000016,146547.78,137671.17
27,11,52,1025947.76,1052907.09,-26959.329999999994,67028.76,74800.31
27,12,52,187231.38,197975.65,-10744.27,12060.42,11948.89
27,13,52,2645716.86,2774664.67,-128947.81,202369.61,207328.85
27,14,52,1527904.67,1494819.34,33085.33,167134.03,153716.21
27,16,52,1127615.18,1163433.95,-35818.770000000004,26269.760000000002,45164.82
27,17,52,948818.05,981260.56,-32442.509999999995,84199.19,75767.6
27,18,49,662251.76,669276.0,-7024.239999999989,75933.35,84562.15
27,19,52,81410.73,24445.72,56965.01,4999.16,1542.48
27,20,52,554612.19,565573.59,-10961.399999999998,46326.28,48738.22
27,21,52,344146.44,343917.03,229.40999999999894,28807.11,25313.14
27,22,52,911042.55,933913.87,-22871.32,90145.22,84771.06
27,23,52,1958592.73,1886994.34,71598.39000000001,160375.0,144845.12
27,24,52,483295.54,480105.49,3190.0500000000075,48710.29,52752.13
27,25,52,637438.06,689073.39,-51635.33,50392.07,61496.21000000001
27,26,52,642842.24,640603.06,2239.180000000003,52814.39,55273.1
27,27,52,113387.15,105821.72,7565.43,10419.57,8676.11
27,28,52,48660.1,49843.1,-1182.9999999999998,4180.27,4647.65
27,29,52,412961.16,410092.07,2869.0899999999947,35622.130000000005,32832.56
27,30,52,250747.82,248223.67,2524.149999999999,18856.82,18091.04
27,31,52,180587.33,185934.74,-5347.409999999999,18796.64,18700.58
27,32,52,446674.34,437285.88,9388.460000000001,37878.43,35535.14
27,33,52,474132.23,522727.67,-48595.439999999995,45632.99,55261.0
27,34,52,872237.98,957295.25,-85057.27,59400.270000000004,64480.25
27,35,52,202772.27,176469.44,26302.829999999998,13052.82,10090.56
27,36,52,131908.86,134581.88,-2673.0199999999995,9181.41,8510.85
27,37,52,127985.36,128811.7,-826.3399999999974,10356.14,7557.24
27,38,52,2028764.91,2090406.67,-61641.76000000004,148570.05,141185.45
27,40,52,3654731.53,3573612.14,81119.39,277992.51,266100.1
27,41,52,117223.16,112727.79,4495.370000000001,11910.81,8458.75
27,42,52,528323.69,519634.86,8688.830000000002,37882.45,37408.200000000004
27,44,52,249171.49,253667.08,-4495.590000000002,22725.55,21794.649999999998
27,46,52,2083548.64,1947834.82,135713.82,158120.09,146933.4
27,47,1,-279.0,209.0,-488.0,0,0
27,49,52,544816.4,558134.19,-13317.79,36585.12,42416.12
27,50,52,136984.5,143621.0,-6636.5,9299.5,10585.0
27,52,52,149157.78,100762.74,48395.04,14591.85,9412.67
27,54,47,2347.84,3413.2200000000003,-1065.38,351.38,304.6
27,55,52,681839.2,838690.12,-156850.91999999998,95121.61,95534.02
27,56,52,288026.23,246082.48,41943.75,6412.13,6767.97
27,58,39,52765.0,50698.0,2067.0,4545.0,7073.0
27,59,52,47207.05,95603.20999999999,-48396.159999999996,7367.67,16075.07
27,60,52,6102.2,5516.3,585.9,427.4,396.0
27,67,52,628548.73,620066.46,8482.269999999993,49188.079999999994,47386.18
27,71,52,544510.16,538192.99,6317.17,54806.41,53973.06
27,72,52,3287159.39,3860239.86,-573080.47,587137.12,620347.26
27,74,52,1380246.75,1420318.0,-40071.25,120931.68,118584.06
27,79,52,1872822.65,1877164.1,-4341.450000000023,148881.69,140640.72
27,80,52,1314100.86,1426816.79,-112715.93000000001,102288.53,109003.36
27,81,52,1452633.29,1567416.41,-114783.12000000001,109708.23,114962.3
27,82,52,1533322.62,1385985.52,147337.09999999998,139577.57,103897.40000000001
27,83,52,463150.18,459705.26,3444.9199999999964,39298.1,39651.03
27,85,52,226644.07,211671.31,14972.759999999997,16132.31,14863.57
27,87,52,875137.74,851465.84,23671.899999999994,69070.58,64473.5
27,90,52,4823916.43,5152770.65,-328854.2200000001,397046.28,408233.97
27,91,52,3291570.89,3502551.58,-210980.69,258212.72,271077.37
27,92,52,7525001.04,7629896.2,-104895.15999999997,617116.59,600076.6
27,93,52,2784722.01,2844152.85,-59430.83999999999,220975.0,227837.24
27,94,52,3425566.75,3663308.74,-237741.99000000005,247473.48,262487.77
27,95,52,5891225.92,6188165.14,-296939.22,447979.14,455213.68
